	Unnamed: 0	index	scenario_id	compound_id	compound_name	smiles	canonicalize_smiles	halflife	halflife_unit	halflife_model	halflife_comment	rateconstant	rateconstant_unit	rateconstant_comment	reaction_order	acidity	acidity_unit	temperature	temperature_unit	original_sludge_amount	original_sludge_amount_unit	sludge_retention_time	sludge_retention_time_unit	sludge_retention_time_type	total_suspended_solids_concentration_start	total_suspended_solids_concentration_end	total_suspended_solids_concentration_unit	addition_of_nutrients	biological_treatment_technology	bioreactor_type	bioreactor_value	bioreactor_value_unit	nitrogen_content_type	nitrogen_content_influent	oxygen_demand_type	oxygen_demand_value	oxygen_uptake_rate	oxygen_uptake_rate_unit	phosphorus_content	redox	source_of_liquid_matrix	type_of_addition	type_of_aeration	inoculum_source	location	purpose_of_wwtp	k_combined	k_biomass_corrected	hl_combined	hl_biomass_corrected	log_k_combined	log_k_biomass_corrected	log_hl_combined	log_hl_biomass_corrected	hl_log_mean	hl_log_median	hl_log_gmean	hl_log_std	biomass_hl_log_mean	biomass_hl_log_median	biomass_hl_log_gmean	biomass_hl_log_std
440	440	441	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/79416450-8642-4af6-85e5-54cd247bf364	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/d9149d62-a3ed-4ab7-9ea2-30c589fe6c8a/structure/dd75c32c-0636-4c87-91fb-d3b8e4829924	Valsartan	CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NNN=N3)C(C(C)C)C(=O)O	CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C	0.05	d	True	<					6.0	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	13.862943611198904	98.4268996395122	0.05	0.0070422535211267	1.1418554567091197	1.9931138054281947	-1.3010299956639813	-2.1522883443830563	-0.5063080510776177	-0.6136558226589294	-0.5063080510776176	0.8090921191892047	-0.821012850628977	-0.9283606222102887	-0.821012850628979	1.339903551901074
441	441	442	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/217c8dfd-023f-4f3a-9ca4-87916df323ea	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/d9149d62-a3ed-4ab7-9ea2-30c589fe6c8a/structure/dd75c32c-0636-4c87-91fb-d3b8e4829924	Valsartan	CCCCC(=O)N(CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NNN=N3)C(C(C)C)C(=O)O	CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C	0.05	d	True	<					6.8	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	13.862943611198904	98.4268996395122	0.05	0.0070422535211267	1.1418554567091197	1.9931138054281947	-1.3010299956639813	-2.1522883443830563	-0.5063080510776177	-0.6136558226589294	-0.5063080510776176	0.8090921191892047	-0.821012850628977	-0.9283606222102887	-0.821012850628979	1.339903551901074
442	442	443	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/4e0cf7e4-a421-4279-94ce-c0ef04aebeff	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3c134052-80b8-44d9-b4fe-f856a4b9ad2c/structure/fde24aeb-d9b2-4c01-964d-1cead48040b7	Vildagliptin	C1CC(C#N)N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O	N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	19.74	d	True	>					5.9	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.0210683033604846	19.74	32.9	-1.4545216872884796	-1.676370436904836	1.295347148333618	1.5171958979499742	1.1446963163599326	1.2379515445186295	1.1446963163599324	0.200221747900234	0.829991516808573	0.92324674496727	0.8299915168085731	0.65425630050515
443	443	444	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/3748a423-e465-4a7b-b9dd-50e29b4cf4e1	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3c134052-80b8-44d9-b4fe-f856a4b9ad2c/structure/fde24aeb-d9b2-4c01-964d-1cead48040b7	Vildagliptin	C1CC(C#N)N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O	N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	15.155	d	True	no comment					8.3	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.045737194362253	0.0274423166173518	15.155	25.258333333333333	-1.3397304796585028	-1.5615792292748591	1.180555940703641	1.4024046903199974	1.1446963163599326	1.2379515445186295	1.1446963163599324	0.200221747900234	0.829991516808573	0.92324674496727	0.8299915168085731	0.65425630050515
444	444	445	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/231cfe67-8556-4148-bd8d-7ebbf57b9d56	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3c134052-80b8-44d9-b4fe-f856a4b9ad2c/structure/fde24aeb-d9b2-4c01-964d-1cead48040b7	Vildagliptin	C1CC(C#N)N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O	N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	19.74	d	True	>					6.0	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.0351138389341411	0.2493082564324018	19.74	2.780281690140845	-1.4545216872884796	-0.6032633385694043	1.295347148333618	0.4440887996145426	1.1446963163599326	1.2379515445186295	1.1446963163599324	0.200221747900234	0.829991516808573	0.92324674496727	0.8299915168085731	0.65425630050515
445	445	446	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/ab7fdeca-2d22-4483-8590-a88f450064ff	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/3c134052-80b8-44d9-b4fe-f856a4b9ad2c/structure/fde24aeb-d9b2-4c01-964d-1cead48040b7	Vildagliptin	C1CC(C#N)N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O	N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2	6.42	d	True	no comment					6.8	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.1079668505545086	0.7665646389370111	6.42	0.904225352112676	-0.9667095670237148	-0.1154512183046396	0.8075350280688532	-0.043723320650222	1.1446963163599326	1.2379515445186295	1.1446963163599324	0.200221747900234	0.829991516808573	0.92324674496727	0.8299915168085731	0.65425630050515
446	446	447	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/98ca48f8-c171-490a-9cc4-3f09bb9743a9	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/13ff0ede-a176-44bd-8083-99f2b5d4519f/structure/65181e2c-cd14-4223-ab7e-2904848cea59	Vorinostat	C(CCCC(=O)NO)CCC(=O)NC1=CC=CC=C1	O=C(CCCCCCC(=O)Nc1ccccc1)NO	0.105	d	True	no comment					8.3	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	6.601401719618527	3.960841031771116	0.105	0.175	0.8196361619752003	0.5977874123588439	-0.978810700930062	-0.7569619513137056	-0.8884822660747487	-1.0668563304579024	-0.8884822660747487	0.4585712666312773	-1.2031870656261083	-1.381561130009262	-1.20318706562611	0.9286978510541481
447	447	448	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/074a7124-a53b-4b38-9c92-faa1637ea110	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/13ff0ede-a176-44bd-8083-99f2b5d4519f/structure/65181e2c-cd14-4223-ab7e-2904848cea59	Vorinostat	C(CCCC(=O)NO)CCC(=O)NC1=CC=CC=C1	O=C(CCCCCCC(=O)Nc1ccccc1)NO	0.07	d	True	no comment					6.0	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	9.902102579427789	70.3049283139373	0.07	0.0098591549295774	0.9957274210308816	1.8469857697499568	-1.154901959985743	-2.0061603087048185	-0.8884822660747487	-1.0668563304579024	-0.8884822660747487	0.4585712666312773	-1.2031870656261083	-1.381561130009262	-1.20318706562611	0.9286978510541481
448	448	449	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/f652c0b5-6490-423a-b8eb-86d49db742c0	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/13ff0ede-a176-44bd-8083-99f2b5d4519f/structure/65181e2c-cd14-4223-ab7e-2904848cea59	Vorinostat	C(CCCC(=O)NO)CCC(=O)NC1=CC=CC=C1	O=C(CCCCCCC(=O)Nc1ccccc1)NO	0.05	d	True	<					6.8	pH			50.0	mL				7.1	7.1	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	13.862943611198904	98.4268996395122	0.05	0.0070422535211267	1.1418554567091197	1.9931138054281947	-1.3010299956639813	-2.1522883443830563	-0.8884822660747487	-1.0668563304579024	-0.8884822660747487	0.4585712666312773	-1.2031870656261083	-1.381561130009262	-1.20318706562611	0.9286978510541481
449	449	450	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/scenario/8aca5ca0-41f7-470c-890b-a75b9fbafada	https://envipath.org/package/195bc500-f0c6-4bcb-b2fe-f1602b5f20a2/compound/13ff0ede-a176-44bd-8083-99f2b5d4519f/structure/65181e2c-cd14-4223-ab7e-2904848cea59	Vorinostat	C(CCCC(=O)NO)CCC(=O)NC1=CC=CC=C1	O=C(CCCCCCC(=O)Nc1ccccc1)NO	0.76	d	True	no comment					5.9	pH			50.0	mL				0.6	0.6	g/L		nitrification & denitrification & biological phosphorus removal	bottle	100.0	mL								aerob		spiking in solvent	bubbling air and stirring		Dübendorf	municipal WW	0.9120357638946648	0.5472214583367988	0.76	1.2666666666666668	-0.0399881312356529	-0.2618368808520094	-0.1191864077192086	0.1026623418971477	-0.8884822660747487	-1.0668563304579024	-0.8884822660747487	0.4585712666312773	-1.2031870656261083	-1.381561130009262	-1.20318706562611	0.9286978510541481
450	450	451	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/0f5ca6d6-9aa7-40e8-8249-389cf6c49bda	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/350c7ee8-f918-4eaa-ade2-144ccb0746c1/structure/19784f71-07a0-455d-b540-9bef27baaa5d	2,4-D	C1=C(C=C(C(=C1)OCC(=O)O)Cl)Cl	O=C(O)COc1ccc(Cl)cc1Cl					0.135	1 / day	no comment	First order	7.5	pH	20.0	℃	28.8	mL				0.95	0.95	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.135	0.12825	5.134423559703298	5.4046563786350506	-0.8696662315049939	-0.8919426262161461	0.7104916925501322	0.7327680872612845	0.7213330023475558	0.7104916925501322	0.7213330023475558	0.134680473250456	0.5449499343442407	0.7327680872612845	0.5449499343442405	0.3767432097784883
451	451	452	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/8433f64c-2b51-4f2e-96cd-d6dfef68359b	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/350c7ee8-f918-4eaa-ade2-144ccb0746c1/structure/19784f71-07a0-455d-b540-9bef27baaa5d	2,4-D	C1=C(C=C(C(=C1)OCC(=O)O)Cl)Cl	O=C(O)COc1ccc(Cl)cc1Cl					0.19	1 / day	no comment	First order	7.3	pH	20.0	℃	28.8	mL				3.49	3.49	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.19	0.6631	3.648143055578659	1.0453131964408764	-0.721246399047171	-0.1784209720879911	0.5620718600923094	0.0192464331331294	0.7213330023475558	0.7104916925501322	0.7213330023475558	0.134680473250456	0.5449499343442407	0.7327680872612845	0.5449499343442405	0.3767432097784883
452	452	453	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/66b2cdb2-41ca-4d9b-9a86-6d360cd3e2bb	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/350c7ee8-f918-4eaa-ade2-144ccb0746c1/structure/19784f71-07a0-455d-b540-9bef27baaa5d	2,4-D	C1=C(C=C(C(=C1)OCC(=O)O)Cl)Cl	O=C(O)COc1ccc(Cl)cc1Cl					0.089	1 / day	no comment	First order	7.5	pH	20.0	℃	28.8	mL				1.02	1.02	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.089	0.09078	7.788170568089273	7.635461341263993	-1.0506099933550872	-1.0420098215931697	0.8914354544002256	0.882835282638308	0.7213330023475558	0.7104916925501322	0.7213330023475558	0.134680473250456	0.5449499343442407	0.7327680872612845	0.5449499343442405	0.3767432097784883
453	453	454	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/8e8cd1c2-0d7a-4ec8-936d-b87747d15ee1	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/5793c9e0-56a2-4bc5-bc20-780f91bee8b1/structure/60cc9df2-f09c-4747-b931-0f2a0656efc0	2,6-Dimethoxyphenol	COC1=CC=CC(=C1O)OC	COc1cccc(OC)c1O					4.65	1 / day	no comment	First order	7.5	pH	20.0	℃	28.8	mL				0.95	0.95	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		4.65	4.4175	0.1490639097978376	0.1569093787345659	0.667452952889954	0.6451765581788017	-0.8266274918448155	-0.8043510971336634	-0.7939218897212772	-0.8266274918448155	-0.7939218897212776	0.2108396613900546	-0.9703049577245922	-0.8043510971336634	-0.9703049577245928	0.44347139046500017
454	454	455	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/e3488601-2443-4336-b90b-1caf1d3e2ce4	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/5793c9e0-56a2-4bc5-bc20-780f91bee8b1/structure/60cc9df2-f09c-4747-b931-0f2a0656efc0	2,6-Dimethoxyphenol	COC1=CC=CC(=C1O)OC	COc1cccc(OC)c1O					2.3	1 / day	no comment	First order	7.5	pH	20.0	℃	28.8	mL				1.02	1.02	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		2.3	2.346	0.3013683393738893	0.295459156248911	0.3617278360175928	0.3703280077795103	-0.5209023749724544	-0.529502546734372	-0.7939218897212772	-0.8266274918448155	-0.7939218897212776	0.2108396613900546	-0.9703049577245922	-0.8043510971336634	-0.9703049577245928	0.44347139046500017
455	455	456	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/a45d3c54-2902-4763-9b91-dfcc514a0324	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/5793c9e0-56a2-4bc5-bc20-780f91bee8b1/structure/60cc9df2-f09c-4747-b931-0f2a0656efc0	2,6-Dimethoxyphenol	COC1=CC=CC(=C1O)OC	COc1cccc(OC)c1O					7.5	1 / day	no comment	First order	7.3	pH	20.0	℃	28.8	mL				3.49	3.49	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		7.5	26.175	0.0924196240746593	0.0264812676431688	0.8750612633917001	1.41788669035088	-1.0342358023465617	-1.5770612293057416	-0.7939218897212772	-0.8266274918448155	-0.7939218897212776	0.2108396613900546	-0.9703049577245922	-0.8043510971336634	-0.9703049577245928	0.44347139046500017
456	456	457	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/0fcb7383-c68e-4e9d-a85b-7ffc0cfdf339	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/a71ba84f-c5ec-4f22-8d02-0b6e5e4614fc/structure/c1970bc2-e5bf-42df-9b69-d2acc0dac7b1	2-Acrylamido-2-methyl-1-propanesulfonic acid (AMPA)	C=CC(=O)NC(C)(C)CS(=O)(=O)O	C=CC(=O)NC(C)(C)CS(=O)(=O)O					0.16	1 / day	no comment	First order	7.5	pH	20.0	℃	28.8	mL				1.02	1.02	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.16	0.1632	4.332169878499658	4.2472253710780965	-0.7958800173440752	-0.7872798455821576	0.6367054783892137	0.6281053066272961	0.9048181895826064	0.8279882363399662	0.9048181895826064	0.2561072102115098	0.7284351215792912	0.7069354270594592	0.7284351215792912	0.09196147383713414
457	457	458	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/b6bb3f99-9518-4978-8790-6dba67c2927b	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/a71ba84f-c5ec-4f22-8d02-0b6e5e4614fc/structure/c1970bc2-e5bf-42df-9b69-d2acc0dac7b1	2-Acrylamido-2-methyl-1-propanesulfonic acid (AMPA)	C=CC(=O)NC(C)(C)CS(=O)(=O)O	C=CC(=O)NC(C)(C)CS(=O)(=O)O					0.039	1 / day	no comment	First order	7.3	pH	20.0	℃	28.8	mL				3.49	3.49	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.039	0.13611	17.773004629742186	5.092551469840168	-1.408935392973501	-0.8661099660143209	1.2497608540186391	0.7069354270594592	0.9048181895826064	0.8279882363399662	0.9048181895826064	0.2561072102115098	0.7284351215792912	0.7069354270594592	0.7284351215792912	0.09196147383713414
458	458	459	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/76c5712c-ed1b-4d6e-8342-ca3b0dd0e100	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/a71ba84f-c5ec-4f22-8d02-0b6e5e4614fc/structure/c1970bc2-e5bf-42df-9b69-d2acc0dac7b1	2-Acrylamido-2-methyl-1-propanesulfonic acid (AMPA)	C=CC(=O)NC(C)(C)CS(=O)(=O)O	C=CC(=O)NC(C)(C)CS(=O)(=O)O					0.103	1 / day	no comment	First order	7.5	pH	20.0	℃	28.8	mL				0.95	0.95	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.103	0.0978499999999999	6.729584277281022	7.083772923453708	-0.9871627752948278	-1.0094391700059802	0.8279882363399662	0.8502646310511185	0.9048181895826064	0.8279882363399662	0.9048181895826064	0.2561072102115098	0.7284351215792912	0.7069354270594592	0.7284351215792912	0.09196147383713414
459	459	460	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/42198d55-0713-4cbf-8c2e-08e79e887765	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/c3abb10d-c3d0-40a3-9a6a-065bc3172713/structure/b6f81a92-aa0b-4299-8c4a-cea2bd17a843	2-Ethyl-2-phenylmalonamide (EPMM)	CCC(C1=CC=CC=C1)(C(=O)N)C(=O)N	CCC(C(N)=O)(C(N)=O)c1ccccc1					0.00165	1 / day	no comment	First order	7.3	pH	20.0	℃	28.8	mL				3.49	3.49	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.00165	0.0057585	420.0892003393608	120.36939837804032	-2.7825160557860937	-2.2396906288269136	2.623341516831232	2.0805160898720523	1.882009198752358	1.5620718600923094	1.882009198752358	0.525834966244627	1.705626130749043	1.5534716883303918	1.705626130749043	0.26664868660251556
460	460	461	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/e1da4bce-de09-45a6-b0b8-db0bf8c14008	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/c3abb10d-c3d0-40a3-9a6a-065bc3172713/structure/b6f81a92-aa0b-4299-8c4a-cea2bd17a843	2-Ethyl-2-phenylmalonamide (EPMM)	CCC(C1=CC=CC=C1)(C(=O)N)C(=O)N	CCC(C(N)=O)(C(N)=O)c1ccccc1					0.019	1 / day	no comment	First order	7.5	pH	20.0	℃	28.8	mL				1.02	1.02	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.019	0.01938	36.4814305557866	35.76610838802608	-1.7212463990471711	-1.7126462272852534	1.5620718600923094	1.5534716883303918	1.882009198752358	1.5620718600923094	1.882009198752358	0.525834966244627	1.705626130749043	1.5534716883303918	1.705626130749043	0.26664868660251556
461	461	462	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/e4bb59b8-d69e-4235-99da-b829b516dce5	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/c3abb10d-c3d0-40a3-9a6a-065bc3172713/structure/b6f81a92-aa0b-4299-8c4a-cea2bd17a843	2-Ethyl-2-phenylmalonamide (EPMM)	CCC(C1=CC=CC=C1)(C(=O)N)C(=O)N	CCC(C(N)=O)(C(N)=O)c1ccccc1					0.024	1 / day	no comment	First order	7.5	pH	20.0	℃	28.8	mL				0.95	0.95	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.024	0.0228	28.88113252333105	30.401192129822164	-1.619788758288394	-1.6420651529995465	1.4606142193335323	1.4828906140446847	1.882009198752358	1.5620718600923094	1.882009198752358	0.525834966244627	1.705626130749043	1.5534716883303918	1.705626130749043	0.26664868660251556
462	462	463	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/550a147a-1fca-45c7-937a-4c4cd006269e	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/f8c1b7ec-707a-4974-9787-abef50dcc7c3/structure/14c18e70-bfd3-452f-a6b5-5ad52a0235ef	Acetaminophen	CC(=O)NC1=CC=C(C=C1)O	CC(=O)Nc1ccc(O)cc1					30.0	1 / day	>	First order	7.5	pH	20.0	℃	28.8	mL				1.02	1.02	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		30.0	30.6	0.0231049060186648	0.0226518686457498	1.4771212547196624	1.48572142648158	-1.6362957936745242	-1.6448959654364417	-1.6362957936745242	-1.6362957936745242	-1.6362957936745248	0.0	-1.812678861677839	-1.6448959654364417	-1.81267886167784	0.25942030557526485
463	463	464	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/275e49d1-1c0e-48de-9502-fb820bd34d9c	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/f8c1b7ec-707a-4974-9787-abef50dcc7c3/structure/14c18e70-bfd3-452f-a6b5-5ad52a0235ef	Acetaminophen	CC(=O)NC1=CC=C(C=C1)O	CC(=O)Nc1ccc(O)cc1					30.0	1 / day	>	First order	7.5	pH	20.0	℃	28.8	mL				0.95	0.95	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		30.0	28.5	0.0231049060186648	0.0243209537038577	1.4771212547196624	1.4548448600085102	-1.6362957936745242	-1.6140193989633718	-1.6362957936745242	-1.6362957936745242	-1.6362957936745248	0.0	-1.812678861677839	-1.6448959654364417	-1.81267886167784	0.25942030557526485
464	464	465	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/d0a9b543-79bc-4e6f-95e2-409a9a55d255	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/f8c1b7ec-707a-4974-9787-abef50dcc7c3/structure/14c18e70-bfd3-452f-a6b5-5ad52a0235ef	Acetaminophen	CC(=O)NC1=CC=C(C=C1)O	CC(=O)Nc1ccc(O)cc1					30.0	1 / day	>	First order	7.3	pH	20.0	℃	28.8	mL				3.49	3.49	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		30.0	104.7	0.0231049060186648	0.0066203169107922	1.4771212547196624	2.0199466816788423	-1.6362957936745242	-2.179121220633704	-1.6362957936745242	-1.6362957936745242	-1.6362957936745248	0.0	-1.812678861677839	-1.6448959654364417	-1.81267886167784	0.25942030557526485
465	465	466	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/b4e91931-4f6a-41ec-aedf-d42ac53f8789	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/88fa2d22-2eb8-40c3-8c01-b1eb85e8b629/structure/5e4ee4d8-df36-4a85-8fe5-5416c268748f	Albuterol	CC(C)(C)NCC(C1=CC=C(C(=C1)CO)O)O	CC(C)(C)NCC(O)c1ccc(O)c(CO)c1					0.75	1 / day	no comment	First order	7.3	pH	20.0	℃	28.8	mL				3.49	3.49	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.75	2.6175	0.9241962407465936	0.2648126764316887	-0.1249387366082999	0.41788669035088	-0.0342358023465616	-0.5770612293057416	0.4585245044024055	0.6103765396668647	0.4585245044024054	0.3568800966187614	0.28214143639909045	0.6017763679049472	0.2821414363990904	0.6141468472555129
466	466	467	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/scenario/3a540ed2-5d8d-4d5f-b119-015abf853491	https://envipath.org/package/8d3d7ca2-ae4e-4779-a6a2-d3539237c439/compound/88fa2d22-2eb8-40c3-8c01-b1eb85e8b629/structure/5e4ee4d8-df36-4a85-8fe5-5416c268748f	Albuterol	CC(C)(C)NCC(C1=CC=C(C(=C1)CO)O)O	CC(C)(C)NCC(O)c1ccc(O)c(CO)c1					0.11	1 / day	no comment	First order	7.5	pH	20.0	℃	28.8	mL				0.95	0.95	g/L			bottle	100.0	mL								aerob		spiking in solvent	shaking	center of each aeration basin	New York State		0.11	0.1045	6.301338005090412	6.632987373779382	-0.958607314841775	-0.9808837095529273	0.7994327758869134	0.8217091705980657	0.4585245044024055	0.6103765396668647	0.4585245044024054	0.3568800966187614	0.28214143639909045	0.6017763679049472	0.2821414363990904	0.6141468472555129
